,track_id,track_name,artist_name,artist_id,track_popularity,album_name,album_id,track_length,release_date,playlist_id,playlist_name,genre
1704,505RZEFoZAJvbpQIDsSxEq,Wet Like Summer,Wet World,2oPV90oeIctzVCsPqpCgko,21,Wet Like Summer,1DhiNOli1JsvZ6ZcPpI9Rv,3.48,2023-06-07,37i9dQZF1DWZryfp6NSvtz,All New Rock,Rock
1705,5QrIzPcWxuCD6v5TPue6PX,Life Is Beautiful,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,61,Life Is Beautiful,2fnf4Gc7k5iUp8dbQuhLIo,3.32,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1706,18q5OmlDTbSm8w9J1i17dT,Overcome,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,74,Overcome,24nlaQLa3nx87nBaS9j35W,3.58,2023-05-10,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1707,3UEjjwl3SaUPrXOltnUvmq,blame,The Maine,4o0pNHbyj36LPvukNqEug0,52,blame / how to exit a room,5fSKEKXlwoX3XTQWZNJInQ,3.17,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1708,7MTHpsxtKVJaBL6e9WXzqD,The Bridge,d4vd,5y8tKLUfMvliMe8IKamR32,70,Petals to Thorns,3rrrTOHiXGzuW4FP7t0O1A,3.03,2023-05-26,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1709,2hR3npB7rQOqRXS4yISzFs,Ant Pile,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,73,Ant Pile,0SBIuYBUOdwBL5yZ1DXpl4,2.1,2023-05-26,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1710,1x0NfY1A4q8eKN3k4X8sfE,Under You,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,73,Under You,2XD1xj7tbNEsiwmwyXAKu8,3.66,2023-05-17,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1711,2kDApipZtTzjwGfKujcg2z,Lowlife,YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,61,Lowlife,4MwosQ9tTm95DAaHdoNs5E,3.89,2023-06-07,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1712,1JFEKTa8wpllGurUiSI7Ox,Shy,K.Flay,0pCNk4D3E2xtszsm6hMsWr,49,Shy,1WA3AURcqDgffVeQvCSsnN,2.8,2023-06-07,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1713,35d93v9AXADp8Wc0qJ3mIo,The Narcissist,Blur,7MhMgCo0Bl0Kukl93PZbYS,73,The Narcissist,2BfpnbY3M0oc9NyW87NKGz,4.09,2023-05-18,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1714,7tMYbJhP6N732MAglwmuJf,Summer of Luv (feat. Unknown Mortal Orchestra),Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,65,Summer of Luv (feat. Unknown Mortal Orchestra),7xvecR0lQHuMtwxErfq2JA,2.65,2023-05-24,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1715,7505qe0xzCuDPaILCURnOC,Portrait of a Blank Slate,Lovejoy,33tFkBLsl6f8TjKkV0uF0C,75,Wake Up & It's Over,5LHuQr88XpvvuGpqgsu2gr,3.79,2023-05-12,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1716,4QEsxFZRA3RnjQAPYS3UXa,Satanist,boygenius,1hLiboQ98IQWhpKeP9vRFw,68,the record,0e9GjrztzBw8oMC6n2CDeI,4.84,2023-03-31,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1717,5BI0zQZciyoQfJxsu8CIn9,Never Ending Song,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,80,Never Ending Song,3W1oy5zLsQU5GD68AIM8HI,2.59,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1718,7Az7rVogNu6XpLnykVI5fA,Blame Brett,The Beaches,6ws5XBA70XgeBpnLZhQBoy,69,Blame Brett,4FJuBUAQv20qh8LAxDdzjN,2.93,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1719,2ElpiEF3br7tvd5TYWYKHg,Double Life,Cold War Kids,6VDdCwrBM4qQaGxoAyxyJC,49,Double Life,29PpL7dLCaCEaftO0FfJy7,2.4,2023-06-07,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1720,4LmOmWpjCQbC1VZvUuwPQu,Francesca,Hozier,2FXC3k01G6Gw61bmprjgqS,72,Francesca,2GS1K0RZ5SjtuT8bsX0xyv,4.5,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1721,7u2nN6yhi4SfFyMHLE032Q,Hold Me Like a Grudge,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,70,So Much (For) Stardust,5mWnMYLnfcnkDOCojHW6O1,3.59,2023-03-24,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1722,3ULF7KLO1zorr3sAVKR2EG,Rational,Matt Maeson,7gHscNMDI8FF8pcgrV8eIn,63,Rational,3sFOFU13rAv9rS3TMln5Gs,4.09,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1723,6HWBhda8t2Q68wg3U8T2lf,sever the blight,hemlocke springs,52PdgUJOjvS6Mpmjy1SAlx,63,sever the blight,43FfbhTdXiQlc9gjlLDV59,2.9,2023-05-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1724,4fnR2KQNeOhYtiLJgeHxP8,Baggage,Bishop Briggs,0yb46jwm7gqbZXVXZQ8Z1e,56,Baggage,2fNOpoG64UvSthM69iKCHc,3.05,2023-05-12,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1725,0caJ2wkqp4UmXBwdR2JvB5,Dial Drunk,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,75,Stick Season (We'll All Be Here Forever),1pb3je8gXTs5dpRRTKhHRC,3.56,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1726,0woKDRMZzsFWeHppNQnGlS,Golden,Barns Courtney,5tFRohaO5yEsuJxmMnlCO9,62,Golden,50SocXtryJeL2lfhNhDq2B,2.84,2023-04-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1727,11VOYtYJ0Bstb7QOCDDs5e,Carnavoyeur,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,67,Carnavoyeur,2UB1sEIK8wEhikbkcsIcIn,3.94,2023-05-31,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1728,1oH8SrmWayqhqeubuovQcp,Can We Forget,ALEXSUCKS,0zmxCsd8aIJHfNC95gdT2i,30,The Gutter,0wjBE0IEyqotyrB9Uk2REe,2.51,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1729,00ieljc71OVNDOvJ22tbiN,Salivate,Sir Chloe,6rniTPs9zN26kYnkPdFl1U,53,Salivate,5wEDBwUDtEWwuPKTT8Y77g,2.45,2023-03-23,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1730,0rlcL9H8ZJUEDQ3N0tmTZf,ONE NATION UNDERDOGS,Royal & the Serpent,64EHXDoln95lnccszdPum0,58,RAT TRAP 1: the blueprint,0otIBMv5zMV7ikDvfWCD3r,3.54,2023-05-26,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1731,3EMVljpsr9TPKYScAFQNJh,Half My Heart,grandson,4ZgQDCtRqZlhLswVS6MHN4,61,"I Love You, I’m Trying",2BTddi3XyqAcset5mAYl2n,2.75,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1732,5XYoKiujAKGiHwnU2G0P7C,Giving Up,The Used,55VydwMyCuGcavwPuhutPL,54,Toxic Positivity,3eFVX7tq5tCU0uqol29fis,3.17,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1733,4JLQYVvcVDjFfpkjynRt5q,Take Me Home,Two Feet,5sWHDYs0csV6RS48xBl0tH,56,Take Me Home,11wO9C0ibWIjgVgyewwW8x,2.95,2023-03-31,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1734,556awMv4WQP0h1VXMU8rSU,Eyes Wide Shut,ILLENIUM,45eNHdiiabvmbp4erw26rg,73,ILLENIUM,0ValflNlWce21wm5PlwV60,2.54,2023-04-28,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1735,5udkv8BEG1sAN5ZtR6CAzv,The Dumb Song,AJR,6s22t5Y3prQHyaHWUN1R1C,69,The Dumb Song,1W2Srir1JwdyDQMrN66CF5,3.77,2023-04-21,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1736,0xkSfBYxRMTLgrinRJlzfz,Next Exit,Vacations,0U7iI0Dk4Ojvi17nZboNO4,67,Next Exit,4UfayZRNyvNRmayWpf2z7H,3.35,2023-04-14,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1737,2JAZdnv9oWBOZKIwlH3xVN,Don't Say That,Ricky Montgomery,0ZUvK7zGdXLd78mQr3t1Tw,54,Don't Say That,7sW98APvoZheutXl6AlOlP,3.71,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1738,58AT3seTr9rPaHReoAeiaL,Swap Places,ThxSoMch,4MvZhE1iuzttcoyepkpfdF,61,Sleez,0itTV0hnENfrtJW6h5thET,2.63,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1739,3Idqu3VHFLZTsR3Gco9LRW,can't be my friend,Arden Jones,3mMogqf2JyBUQZxFZlC79w,58,can't be my friend,37GVjCdn41ozbI3XcIjGq6,1.96,2023-05-25,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1740,2Ug0yCvg19wxkpwALYWzHi,Alone in the Mountains,Goth Babe,7o96HO2zrujyATtVsqGhh3,63,Alone in the Mountains,7oGOnYxXUMTH8BGooDqsC4,3.28,2023-04-21,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1741,5IcivgTMTJQFxh0ug2sg65,Devotion,Arlo Parks,4kIwETcbpuFgRukE8o7Opx,59,My Soft Machine,4YCScpRHPfvu81qmsIGGmn,2.76,2023-05-26,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1742,2882UEd8DX6ojWlUtUkH2D,Turn Off The Noise,Peter McPoland,23E65IfLBGQv0FBrMwCcG2,54,Turn Off The Noise,2NRizRvycomUH4nSGgRRfr,4.43,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1743,181PmaC6c39r59gfhDGKdh,Don't Let Me Down,Gus Dapperton,6sHCvZe1PHrOAuYlwTLNH4,63,Don't Let Me Down,1PdRtUkny2sF2Hf1BbHsDU,3.92,2023-04-21,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1744,0ULXAD5RFh0ac0rrIRutLD,Body,Briston Maroney,7vtSUU3zpHeYJfX6BPNrJd,64,Body,3swueKx3F4dUACphPJOBy3,3.34,2023-05-16,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1745,1TCo3YtWQSpfpUGhb4Dttp,make me wanna die,lovelytheband,4KJ6jujcNPzOyhdNoiNftp,48,make me wanna die,1OTNOpwYsQBCKml1G5nIhN,3.13,2023-03-31,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1746,1jjthaUpATAKHlCY4T5Kj2,Nosebleeds,MisterWives,5ivCbtrcD5N4rD337xIb2z,56,Nosebleeds,1OgH6tYqGQ2K7dTFzA0TcN,3.06,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1747,1UhP3hxXqqKwrOedzSKFfE,What Am I Missing?,The Band CAMINO,6d4jrmreCmsenscuieJERc,65,What Am I Missing?,4fYbhT0Rz9HTWM2u5XoxDg,2.88,2023-04-21,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1748,2hGvtfFFpXnTEUx1Xty4db,five4three2one,Layto,0MqXw0plXKIaJtM342hIag,47,alternative psycho,1LUMTlxPD1KLpwVx4VDIcE,3.07,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1749,1DVuD6ZWzdPf9PUeDAsOpS,Piggie,Jazmin Bean,6blEmsLU25ewy8hHtgZaSL,50,Piggie,47Nwndy2RaIR3JjvGr9LOm,2.98,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1750,7slQaLDyL3WnMUffGwrnYi,BLOOD AND SUGAR,BOYS LIKE GIRLS,0vWCyXMrrvMlCcepuOJaGI,61,BLOOD AND SUGAR,030TjWifiM82d85tllj2QY,3.1,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1751,5DbBHcdkzRe1HnA132Dp0z,YOU NEEDED A HIT//,KennyHoopla,5ObBtv5VunwwhQaXXnUrsM,63,YOU NEEDED A HIT//,16Cce1oSCslSILGQCToU0C,2.0,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1752,1ln5j3zS7KDa4IYHJb2HyN,Dodging Sunshine (Fever Dreams),DREAMERS,1FgsVeOhRYuSw2ghkIXV0A,48,Dodging Sunshine (Fever Dreams),44WZJyA2WFQyFoXvczQXGc,3.61,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1753,1RcKEwbDLoLLkwCng0DzZq,Signal,Rezz,4aKdmOXdUKX07HVd3sGgzw,62,Signal,6cEiwSWxau10hGkDHsYbhj,3.25,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1754,5m5THqRa6jHwKYLMWp2DEW,Loving You,Cannons,7FtCyCJCJaxabYO7Uyda5B,66,Loving You,3SiKtT1GsVNunfic2eXkzx,3.24,2023-04-14,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1755,5FF1oWxyDdSLEmqi4pp5mv,Black Horse,Sarah Kinsley,34A8vV1MCxGpA14KspqQuC,47,Ascension,4gh5Xrt4Azk5lCyHanoED1,3.71,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1756,3ycnLH0vm7D9K2QHA4cAnq,Good Old Days,The Revivalists,5kuJibJcwOC53s3OkoGMRA,55,Pour It Out Into The Night,20ywcUH2pPpMThaHW1glPK,4.37,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1757,6y05BbUtOsNVmaJqVF1k6M,Psychos,Jenny Lewis,5cMVRrisBpDkXCVG48epED,41,Joy'All,2TF6deaYHbiP5xepwFYbd1,3.09,2023-06-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1758,5VWtw1qkaq1lBsgY2lLhNo,NYE,Local Natives,75dQReiBOHN37fQgWQrIAJ,56,NYE,0xIg9hAbN6BYXXoEVoMwqX,3.18,2023-05-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1759,386DEQx94L5LVXKw4HtSdN,Don't Get Me Wrong,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,59,Don't Get Me Wrong,4uPRhzjEpqcKAHCFMW3YSm,2.89,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1760,2Bv3pU74afHFWdCAZ8irlT,Whatever It Takes,Dennis Lloyd,3EOEK57CV77D4ovYVcmiyt,53,Whatever It Takes,0cgPswcsgn7OSiqsrk71TO,2.56,2023-04-28,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1761,7kqwuYDC4u3vgN1xevrmGp,Yippie Ki Yay,Hippo Campus,1btWGBz4Uu1HozTwb2Lm8A,55,Yippie Ki Yay,2YvJnCMTTHVUBcnZFjs0f1,4.45,2023-03-21,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1762,6sDP5eAl2X2VZXc6vQfRJM,Prophecy of the Dragon,The Voidz,4nUBBtLtzqZGpdiynTJbYJ,58,Prophecy of the Dragon,2vgY7kyz9brbPUKBE6DAqs,4.89,2023-05-26,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1763,6tYin3Nya3wS8F48TueJUJ,Keep It Rolling,Bloc Party,3MM8mtgFzaEJsqbjZBSsHJ,57,Keep It Rolling,2YIfWZjgVJWrrSTZJot3Mp,2.84,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1764,1TJmuC4kMe1ewZdybH159I,Bogus Operandi,The Hives,4DToQR3aKrHQSSRzSz8Nzt,67,Bogus Operandi,14ZnjDuT7OhZGNO0bvRbbh,3.73,2023-05-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1765,4LltjSEOq80cOSFeIM6LOz,Never Ending Moment,Des Rocs,2kO6mP0olFJGGh6kvUdNC8,59,Never Ending Moment,313xyg9CxQWvoeOvih1QOW,4.3,2023-04-25,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1766,5MxAezfO6AOYafUUyzr0yR,Very High,Militarie Gun,4us4NMG5wuqdUZvthZrj0Q,48,Very High,5Gd3mPMU5qbLvK4nRwL4Tb,1.91,2023-04-18,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1767,0hfEJ8ls6bsD4mE1xLVaJO,Positive Charge,The Gaslight Anthem,7If8DXZN7mlGdQkLE2FaMo,58,Positive Charge,65tqECce0kcEihRHm8QDmR,4.09,2023-04-28,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1768,6UqDfymQI5uMqPeA9fdJSC,ALL CAPS (feat. John the Ghost),Weathers,4OTFxPi5CtWyj1NThDe6z5,46,Are We Having Fun?,1wgbdPdJF3G4EvsA289x5g,3.08,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1769,3GZr79kThnLoJfzud778H8,Solo,The Aces,2AmfMGi3WZMxqFDHissIAe,47,I've Loved You For So Long,5LO06DFO56CESiQ6BjGsVJ,2.78,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1770,5mp28cmHRbaFqZI2p7OrVo,youth+,Jean Dawson,7vNNmjV14SKQzlQAEg0BXP,56,"""XCAPE"", PT. 1 JEAN DAWSON AS ""PHOENIX""",35t22RmD7ABTV5HPA8bYeV,2.76,2023-05-11,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1771,0twq6M40aU5NBb76xdhyJa,Old Man,Albert Hammond Jr,1Li0eIWeMeWcOOWpImcG9H,51,Melodies on Hiatus - Part 1,06NbI8mRE1dqOm2zP99kBe,3.57,2023-05-09,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1772,2vfGITBrVJaPYSgKaKJv9Z,Sleeping On The Ceiling,Friday Pilots Club,3PgEvPJKRuil74QPX8wtXY,47,Sleeping On The Ceiling,55FNjy6hxbZm9hV0iphC98,1.97,2023-06-08,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1773,49dxw4snvfZ9DBCceJXPo3,Digital Forest,Vundabar,1W4itxt3vwhmrgLEBuVHJ6,50,Digital Forest / Sugar Pill,2Ze7DZYjC1b4qNt9ajoXd9,2.81,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1774,2Xn7cHKdRP0hBXaUr38J7R,Something Like This,Chet Faker,6UcJxoeHWWWyT5HZP064om,61,Something Like This,614lKhTpvtyBqnU7C5w5e4,3.3,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1775,6hB5O4G6L5xa4r3wKSisH3,Familiarity,Teezo Touchdown,0fGcIStdT1OpFFhOC7Wp36,53,Familiarity,48CGCAKq0qCLqZjEnKFBbE,3.46,2023-04-03,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1776,3wIMmFNL5hdqUBpAO0Ogpu,Love Letter,Knox,61S5H9Lxn1PDUvu1TV0kCX,64,Love Letter,3w1dvrYzb7K4yRGjpULCPo,2.63,2023-04-28,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1777,4hjJtKO5SdpfVRwP4FZeKI,DYWTYLM,Sleep Token,2n2RSaZqBuUUukhbLlpnE6,64,DYWTYLM,0xLXYxkjjIPfVFhbPWvCwy,4.01,2023-04-20,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1778,0LpdFQJkbgtohvtT4tnXP9,dying to be you,Beauty School Dropout,2MJMW3WtQnDq7DKezFn5jO,51,dying to be you,4kBw1CLV3ncEywZezaA4xM,3.29,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1779,0L0wwswP2xOiWv25Out7nn,IDC AT ALL,Lauren Sanderson,06vRrrjT3DBRkhBlXoBdYj,51,IDC AT ALL,4wMtz7zQFP5Sbjf5djv5lo,3.36,2023-06-01,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1780,6K5TU8mqCOObdraAQ7e8u0,9beat,Half Moon Run,3ceQN2NVlLg1hgTzljDE4n,56,Salt,1B7NRlfSFzUwUpEVSyUPTe,4.11,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1781,7LODrLEO3DzBUyxxCuA6Eo,Bloom,Aidan Bissett,4XQI4hyuy5xun1ou3SM8Oe,60,Bloom,4VQzqV4IQqtPlxvW7ZFfGq,3.55,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1782,6iuaN8P73TOrTo4MCFpIc8,Afraid of the Dark,TALK,6mx5dgNlLjrDDMyFsgrW87,60,Afraid of the Dark,5pI0rlg5RIFp9rnxkMM2b3,3.8,2023-04-14,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1783,3FplTtfLhflB1ZqdnubwgV,All My Friends,Jagwar Twin,4luZExkmgn39Kj5XsYWria,41,All My Friends,1qap7O2XBmzsAMkjYyEp0b,2.77,2023-05-26,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1784,27cBRq5YMm5D1B1nygzetD,Leaving The Light,Genesis Owusu,1HvH97rzvCH6lfnLlgyfke,55,Leaving The Light,2w9vjWFtC4W6MiNK9TwnYq,3.17,2023-05-18,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1785,6V58G3yLOvUNI4TFuJzkbw,Sugar Babies,Spoon,0K1q0nXQ8is36PzOKAMbNe,57,Sugar Babies,4u8VfWQis8Lq1EMi0wQlSv,5.76,2023-05-16,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1786,7vAMRzLhIxvRGwmyKm3tlk,Out Of My League,Aidan Bissett,4XQI4hyuy5xun1ou3SM8Oe,61,Out Of My League,5FeObPU0SlSJqrFcwjmIP9,3.02,2023-04-14,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1787,16DgQG7hAb6S7Bb783rRro,Breakdown,Ruston Kelly,5zuqnTZOeJzI0N0yQ7XA7I,42,The Weakness,1jKvsyAQdJG05hNyiMwg8v,3.06,2023-04-07,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1788,40ipIQoiI8Dg58yPbe4S5X,Cannonball,Michigander,0oL26Dn9y761yfJgNb3vfu,46,It Will Never Be The Same,0yIOi8b3saNbLzoxIqKWCX,4.1,2023-03-31,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1789,1tsNTi7wiL0jOhs6kDmZRC,Change Your Mind,Bully,34LdbFt5sVXKTJOzf1iExQ,47,Lucky For You,0Wl5Z73DtV3cgqf0MLXgxz,3.97,2023-06-02,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1790,5M5ZnM9O8JW2SrukbfxZP8,OUT OF MY MIND,little image,5Ljgq0b8I3YkUwp3gtB1wm,48,SELF TITLED,6o0YwojO6M7VuoXkyuEKW2,2.68,2023-05-12,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1791,3p84R45PM75ngq8XRoe45o,Nothing Matters,The Last Dinner Party,5SHgclK1ZpTdfdAmXW7J6s,68,Nothing Matters,2YSFu2hX0S6fnXlaeqLhP3,3.03,2023-04-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1792,1m4ZGzVWW9Z6J96THHBJMj,Daydreaming,PÆRISH,0waXk4SsKZBRCf7kiwi6uL,55,Daydreaming,1Q8BDjqStLsJa9fhlp5yjv,3.6,2023-05-12,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1793,3HPw07nh0KYvJFdkbrMnkW,This Time Last Week,Roe Kapara,2he5ORo9A5pwwRKEa1u0jw,48,I Hope Hell Isn't Real,3DMrlbRSB4rYDwsL1yNw8H,2.24,2023-04-14,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1794,3tKtvdq8ljuxOsXvlhL0sc,Lead Pipe,Movements,1kkyfIopIiVvaPHHlbsfac,60,Killing Time / Lead Pipe,2Kf6AR80jAmKRoaoTYVbV8,3.0,2023-04-28,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1795,4NardHbUoTLDH54bOBJ9T8,Heaven Without You,KID BRUNSWICK,4QxIol1JzAa4ePmDytv0e4,54,Heaven Without You,21vS3D6XnWr0L0QZwiJFI6,2.92,2023-04-13,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1796,7s4EFCLbEw5HUm2lKjnOTW,Cops and robbers,underscores,7HfUJxeVTgrvhk0eWHFzV7,49,Cops and robbers,6yXnKNNgTQ732nJwM5WAXo,4.43,2023-05-03,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1797,4mw2XX72WZ43X7QcrrlIf9,Down (Exit Song),Wingtip,1Eie0tY91rpi7Y0jtIOXzI,48,Down (Exit Song),78SFR8C0xd8wt4vDuhxmqK,3.13,2023-05-05,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1798,1RoqxQ9jOyHWObm6mlV99n,Best Friend,Wallice,6d6ts87Fxm1EdULf4CaLw4,49,Best Friend,0Yv8BeGMwLuJ4OGMFmnSjW,2.73,2023-04-04,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1799,13vTVHPEGmoTT8RypblKpJ,Smoke & Ribbons,Andrew McMahon in the Wilderness,716ZwtZBmwROBXcFmCzfdM,45,Tilt At The Wind No More,7p6kas933fJItm9YDJew2A,3.53,2023-03-31,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1800,0vUGBxV9t1nNkmdWYDhHOH,Be Your Man,G Flip,4SdIXLzfabqU61iK7SnKAU,67,Be Your Man,2FPHRWP6rXfchwyAZCJjAu,3.54,2023-05-10,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1801,7yJSJthb06XSJyVrI6aJ2o,Dancing On My Grave,Groupthink,6RQvRKNtkO1CeNyGkY8ok0,48,Dancing On My Grave,28qVezLAgShXv5A4loiqyx,2.67,2023-04-14,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1802,23Suz2um7Wp2WULUePemCv,Lose,Hannah Jadagu,523ty8zP7K5cPIdenUm4bj,54,Aperture,3TqG6PvryjXqG4OplypY9A,3.28,2023-05-19,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1803,6eMPkhwJpkBPagyC54s8wo,Window,spill tab,3qqkHeEhezlIaNj1vFYH2r,53,Window,5PtBmayc1Rf9a9bqrj43cW,3.06,2023-03-29,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
1804,3PMX4mU6uGEVtdEufrChcQ,Rocket Ship,binki,2jbd7OqeJJd1hz81vOXwwW,45,Rocket Ship,7xytf2QWXPKWqI0FhAAUSW,1.72,2023-04-14,37i9dQZF1DX82GYcclJ3Ug,The New Alt,Rock
